City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
0,Belmonte,BR,77.5,moderate rain,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
1,Saint George,US,50.47,clear sky,37.1041,-113.5841,Best Western Plus Abbey Inn
2,Avarua,CK,75.25,scattered clouds,-21.2078,-159.775,Paradise Inn
3,Kathmandu,NP,46.62,few clouds,27.7167,85.3167,Hotel Shanker Kathmandu
4,Busselton,AU,72.09,clear sky,-33.65,115.3333,Observatory Guest House
5,Rikitea,PF,77.07,overcast clouds,-23.1203,-134.9692,People ThankYou
6,Pangkalanbuun,ID,76.55,overcast clouds,-2.6833,111.6167,Grand Kecubung Hotel
8,Ushuaia,AR,58.66,scattered clouds,-54.8,-68.3,Albatross Hotel
9,Hermanus,ZA,80.8,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
10,Lebu,CL,64.4,scattered clouds,-37.6167,-73.65,Hostal Las Lilas
11,Bluff,NZ,61.81,overcast clouds,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
12,Kapaa,US,73.72,light rain,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
13,East London,ZA,74.34,scattered clouds,-33.0153,27.9116,Tu Casa
14,Kieta,PG,79.88,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
15,Ghanzi,BW,80.98,overcast clouds,-21.5667,21.7833,Ghanzi Farmhouse
16,Luganville,VU,78.62,light rain,-15.5333,167.1667,The Espiritu Hotel
17,Punta Alta,AR,84.65,clear sky,-38.8759,-62.0736,Center Hotel Punta Alta
18,Vaini,TO,80.96,light rain,-21.2,-175.2,Keleti Beach Resort
19,Mar Del Plata,AR,78.82,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
20,Mataura,NZ,61.48,light rain,-46.1927,168.8643,Ellie's Villa
21,Dwarka,IN,70.21,clear sky,22.2394,68.9678,Hotel Narayan Avezika Comfort
22,Port Hedland,AU,84.25,broken clouds,-20.3167,118.5667,"The Esplanade Hotel (Accommodation section closed for refurbishment - Bar, Restaurant & Functions remain open)"
23,Arlit,NE,82.18,clear sky,18.7369,7.3853,Case de Passage De la Prefecture
24,Talara,PE,79.56,clear sky,-4.5772,-81.2719,Hostal Oro Negro
25,Fukue,JP,46.51,broken clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
26,Oksbol,DK,48.81,overcast clouds,55.6268,8.2876,Billum Kro
27,Carnarvon,AU,77.07,clear sky,-24.8667,113.6333,Hospitality Carnarvon
28,Encruzilhada Do Sul,BR,77.72,clear sky,-30.5439,-52.5219,Conceição Palace Hotel
29,Cape Town,ZA,74.08,clear sky,-33.9258,18.4232,Southern Sun Waterfront Cape Town
30,Malanje,AO,73.4,overcast clouds,-9.5402,16.341,Hotel Ginga
31,Atuona,PF,76.73,clear sky,-9.8,-139.0333,Villa Enata
32,Bredasdorp,ZA,80.28,clear sky,-34.5322,20.0403,Bredasdorp Country Manor
33,Altea,ES,68.77,clear sky,38.5989,-0.0514,Albir Playa Hotel & Spa
34,Muros,ES,68.68,clear sky,42.7762,-9.0603,Apartment Av. Castelao
35,Sambava,MG,80.13,broken clouds,-14.2667,50.1667,Melrose
36,Tuatapere,NZ,61.83,light rain,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
37,Umm Lajj,SA,67.66,clear sky,25.0213,37.2685,Moon light Furnished Units
38,Tanda,IN,53.78,clear sky,26.55,82.65,MUMTAZ GANJ TANDA
40,Bure,ET,74.41,broken clouds,10.7,37.0667,Holiday
41,New Norfolk,AU,61.92,few clouds,-42.7826,147.0587,The Shingles Riverside Cottages
42,Georgetown,MY,84.15,few clouds,5.4112,100.3354,Cititel Penang
43,Qui Nhon,VN,73.56,broken clouds,13.7667,109.2333,Hoang Yen Canary Hotel
44,Hilo,US,66.79,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
45,Port Alfred,ZA,72.84,few clouds,-33.5906,26.891,The Halyards Hotel
46,Itamarandiba,BR,81.73,broken clouds,-17.8572,-42.8589,Aricanduva Hotel
47,Bose,IT,51.48,clear sky,45.4612,8.0137,Locanda Borgo Antico
48,Hobart,AU,62.26,overcast clouds,-42.8794,147.3294,Mantra on Collins Hobart
49,Bunda,TZ,76.84,overcast clouds,-2.05,33.8667,Tembea Mara at Balili Village
50,Sorong,ID,81.48,light rain,-0.8833,131.25,Waigo Splash Hotel
51,Yulara,AU,82.24,overcast clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
52,Santa Isabel,BR,72.66,overcast clouds,-23.3156,-46.2214,Chácara Sombra do Altíssimo
53,Kaitangata,NZ,54.86,moderate rain,-46.2817,169.8464,Kaitangata Motor Camp
54,Eten,PE,82.65,clear sky,-6.9081,-79.8642,Hospedaje Sol Radiante
55,Siniscola,IT,56.75,clear sky,40.5719,9.6922,Hotel Sa Tanca E Bore
56,Riesi,IT,50.4,broken clouds,37.2819,14.0823,Residence Hotel Universo
57,Muisne,EC,80.71,overcast clouds,0.6,-80.0333,Quinta Samay
58,Naze,JP,55.4,overcast clouds,28.3667,129.4833,Shishime Hotel
59,Jalu,LY,60.12,clear sky,29.0331,21.5482,صاحبة الفخامة
60,Haifa,IL,54.01,broken clouds,32.8156,34.9892,Dan Panorama Haifa Hotel
61,Katherine,AU,80.92,moderate rain,-14.4667,132.2667,Pine Tree Motel
62,Kota Bahru,MY,76.95,few clouds,6.1333,102.2386,Grand Riverview Hotel
64,Karratha,AU,82.42,scattered clouds,-20.7377,116.8463,ibis Styles Karratha
65,Punta Arenas,CL,59.02,broken clouds,-53.15,-70.9167,Hotel Hain
66,Port Keats,AU,81.7,moderate rain,-14.25,129.55,TDC Village (Hundred Man Camp)
67,Diego De Almagro,CL,72.5,clear sky,-26.3667,-70.05,hotel luna del desierto
68,Bengkulu,ID,77.99,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
69,Burnie,AU,61.95,overcast clouds,-41.0667,145.9167,Beachfront Voyager Motor Inn
70,Puerto Ayora,EC,78.76,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
71,Mulanje,MW,78.22,light rain,-16.0316,35.5,Mulanje Motel
72,Saint-Philippe,RE,81.99,broken clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
73,Padang,ID,78.8,moderate rain,-0.9492,100.3543,Mercure Padang
74,Wanning,CN,66.6,broken clouds,18.8003,110.3967,Paradise Hotel
75,Acapulco,MX,78.62,broken clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
76,Auki,SB,77.54,light rain,-8.7676,160.7034,Auki Motel
77,Souillac,MU,82.78,light rain,-20.5167,57.5167,Shanti Maurice Resort & Spa
78,Albufeira,PT,64.24,overcast clouds,37.0882,-8.2503,Grande Real Santa Eulalia Resort & Hotel Spa
79,Mae Sai,TH,65.52,clear sky,20.4335,99.8762,Piyaporn Hill Paradise Hotel
80,Najran,SA,74.05,clear sky,17.4924,44.1277,محمد هادي ال فطيح
81,Bambous Virieux,MU,82.65,light rain,-20.3428,57.7575,Casa Tia Villa
82,San Patricio,US,52.83,scattered clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
83,Port Macquarie,AU,69.76,broken clouds,-31.4333,152.9167,Rydges Port Macquarie
84,Murray Bridge,AU,72.46,clear sky,-35.1167,139.2667,Balcony On Sixth Lodge
85,Chuy,UY,74.88,broken clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
86,Caceres,ES,61.81,clear sky,39.522,-6.3748,Ahc Hoteles
87,Butaritari,KI,81.91,light rain,3.0707,172.7902,Isles Sunset Lodge
88,Garowe,SO,81.45,overcast clouds,8.4054,48.4845,Curubo Hotel
89,Alofi,NU,71.49,broken clouds,-19.0595,-169.9187,Taloa Heights
90,Ferrol,ES,66.45,clear sky,43.4832,-8.2369,Parador de Ferrol
91,Bantry,IE,51.75,clear sky,51.6833,-9.45,The Maritime Hotel
92,Khash,IR,55.35,clear sky,28.2211,61.2158,خوابگاه آبجی محدثه
93,Port Lincoln,AU,64.83,few clouds,-34.7333,135.8667,Port Lincoln Hotel
94,Sao Filipe,CV,71.94,overcast clouds,14.8961,-24.4956,Hotel Xaguate
95,Port Elizabeth,ZA,80.1,few clouds,-33.918,25.5701,39 On Nile Guest House
96,Marsabit,KE,80.64,scattered clouds,2.3284,37.9899,Chicho Hotel
98,Nyaunglebin,MM,67.44,few clouds,17.95,96.7333,Thi ha
99,Katsuura,JP,42.91,broken clouds,35.1333,140.3,Katsuura Hotel Mikazuki
100,Esperance,AU,66.04,clear sky,-33.8667,121.9,Hospitality Esperance
101,Majene,ID,78.96,overcast clouds,-3.5403,118.9707,Kost Putri RABBANI
102,Waipawa,NZ,62.46,clear sky,-41.4122,175.5153,Tora Coastal Walk
103,Pisco,PE,72.01,broken clouds,-13.7,-76.2167,Hotel San Isidro Oficial
104,Sorrento,IT,54.27,clear sky,40.626,14.3744,Hilton Sorrento Palace
105,Ahipara,NZ,59.27,broken clouds,-35.1667,173.1667,Ahipara Holiday Park
106,Sitka,US,42.69,moderate rain,57.0531,-135.33,Westmark Sitka
107,Alice Springs,AU,74.75,moderate rain,-23.7,133.8833,Desert Palms Alice Springs
108,Noumea,NC,79.0,overcast clouds,-22.2763,166.4572,Hôtel Le Lagon
109,Dingle,PH,76.41,scattered clouds,10.9995,122.6711,SEGAYA PROPERTY
110,Ribeira Grande,PT,64.8,few clouds,38.5167,-28.7,Quinta da Meia Eira
111,Koumac,NC,79.11,scattered clouds,-20.5667,164.2833,Le Monitel
112,Taperoa,BR,72.14,overcast clouds,-7.2075,-36.8267,Hotel Casarão Antigo
113,Anito,PH,76.77,overcast clouds,12.4497,125.2886,FELIPA LAODENIO PROPERTY
114,The Valley,AI,84.06,scattered clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
115,Cabo San Lucas,MX,70.52,clear sky,22.8909,-109.9124,Hotel Tesoro Los Cabos
116,Porto Belo,BR,75.15,overcast clouds,-27.1578,-48.5531,Costa Verde Beach Hotel
117,Pyapon,MM,69.78,clear sky,16.2833,95.6833,Aung Naing Thu Motel
118,Barranca,PE,73.98,overcast clouds,-10.75,-77.7667,El Olivar Hospedaje
119,Guerrero Negro,MX,58.95,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
120,Mahebourg,MU,82.69,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
121,Castro,BR,60.44,overcast clouds,-24.7911,-50.0119,CHACARA BAILLY
122,Richards Bay,ZA,76.28,scattered clouds,-28.783,32.0377,BON Hotel Waterfront Richards Bay
123,Eydhafushi,MV,82.27,broken clouds,5.1033,73.0708,Soneva Fushi
124,Pimentel,PE,82.69,clear sky,-6.8367,-79.9342,Casona Del Muelle
125,Kokoda,PG,74.88,overcast clouds,-8.8785,147.7407,Daito Guest House
126,Boca Do Acre,BR,73.87,overcast clouds,-8.7522,-67.3978,Hotel Sao Pedro
128,Isangel,VU,78.91,light rain,-19.55,169.2667,Tanna Lodge
129,Ahuimanu,US,73.45,light rain,21.4447,-157.8378,Paradise Bay Resort
130,Vilhena,BR,75.42,broken clouds,-12.7406,-60.1458,Hotel Mirage
131,San Policarpo,PH,79.21,overcast clouds,12.1791,125.5072,Agapita M. Nicart
132,Vila Franca Do Campo,PT,63.19,scattered clouds,37.7167,-25.4333,Pestana Bahia Praia
133,Hithadhoo,MV,81.39,overcast clouds,-0.6,73.0833,Scoop Guest House
134,Clarence Town,AU,73.94,overcast clouds,-32.5833,151.7833,River Downs Cottage
135,Bundaberg,AU,73.69,overcast clouds,-24.85,152.35,Takalvan Motel
136,Bunia,CD,76.8,scattered clouds,1.5667,30.25,Gold Star International Hotel
137,Frutal,BR,79.43,overcast clouds,-20.0247,-48.9406,Hotel Recanto Dos Ipês
138,Scottsbluff,US,41.81,clear sky,41.8666,-103.6672,Hampton Inn & Suites Scottsbluff-Conference Center
139,Kaeo,NZ,60.98,overcast clouds,-35.1,173.7833,Bushido Lodge
140,Lompoc,US,60.12,clear sky,34.6391,-120.4579,"Holiday Inn Express Lompoc, an IHG Hotel"
141,Anzio,IT,56.71,scattered clouds,41.4853,12.6179,Beauty Hotel & SPA
142,Lagoa,PT,58.57,clear sky,39.05,-27.9833,Casa Das Faias
143,Turayf,SA,50.25,scattered clouds,31.6725,38.6637,Turaif
144,Ambilobe,MG,76.53,light rain,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
146,Ratnagiri,IN,73.74,scattered clouds,16.9833,73.3,Hotel Landmark
147,Aravankadu,IN,61.02,scattered clouds,11.3667,76.7667,"Wallwood Garden - 19th Century (Coonoor, Tamil Nadu)"
148,Pitimbu,BR,84.79,broken clouds,-7.4706,-34.8086,Reserva do Abiaí
149,Constitucion,CL,67.77,few clouds,-35.3333,-72.4167,Hotel Boutique Las Azucenas
150,Bandarbeyla,SO,76.84,broken clouds,9.4942,50.8122,JABIR HOTEL
151,Faanui,PF,80.02,few clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
152,Saint-Joseph,RE,80.98,light rain,-21.3667,55.6167,"""Plantation Bed and Breakfast"
153,Xuddur,SO,82.76,broken clouds,4.1213,43.8894,Banjanay Hotel
155,Road Town,VG,82.44,few clouds,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
156,Quatre Cocos,MU,82.51,light rain,-20.2078,57.7625,Sunrise Attitude Hotel
157,Riyadh,SA,60.94,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
158,Toro,CO,75.88,overcast clouds,4.6117,-76.0814,"Finca La María Toro, Valle del Cauca"
159,Manokwari,ID,78.06,overcast clouds,-0.8667,134.0833,Swiss Belhotel Manokwari
160,Biltine,TD,79.54,clear sky,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
161,San Vicente,AR,77.29,overcast clouds,-26.6167,-54.1333,Complejo Turístico Farelluk
162,Damietta,EG,54.82,scattered clouds,31.4165,31.8133,SULIMAN INN
163,Toamasina,MG,80.6,scattered clouds,-18.1667,49.3833,Hotel H1
164,Lata,PT,69.49,clear sky,40.1629,-8.3327,Casa Maquia
165,Rio Grande,BR,78.94,broken clouds,-32.035,-52.0986,Hotel Atlântico Rio Grande
166,Codrington,AU,63.14,overcast clouds,-38.2667,141.9667,Codrington Gardens Bed And Breakfast
167,Ponta Do Sol,PT,70.72,broken clouds,32.6667,-17.1,Hotel do Campo
168,Kavaratti,IN,80.94,scattered clouds,10.5669,72.642,Hotels in Lakshadweep Islands
169,San Cristobal,VE,73.58,broken clouds,7.7669,-72.225,Posada Villaven C.A.
170,Erzin,TR,48.72,broken clouds,36.9559,36.2,Artemis Otel
171,Santa Cruz Del Norte,CU,68.74,broken clouds,23.1539,-81.9236,Rioger Art
172,Lerwick,GB,41.0,broken clouds,60.1545,-1.1494,The Lerwick Hotel
173,Flinders,AU,76.17,overcast clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
174,High Rock,BS,57.22,broken clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
175,Kahului,US,71.62,clear sky,20.8947,-156.47,Maui Seaside Hotel
176,Geraldton,AU,74.12,clear sky,-28.7667,114.6,Broadwater Mariner Resort
177,Harper,LR,84.65,light rain,4.375,-7.7169,Screensaver
178,Ambon,ID,78.94,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
179,Marawi,PH,68.65,scattered clouds,7.9986,124.2928,Derogongan Residence
180,Shimoda,JP,41.11,broken clouds,34.6667,138.95,Shimoda Tokyu Hotel
181,Cidreira,BR,74.64,scattered clouds,-30.1811,-50.2056,Hotel Castelo
182,Sinnamary,GF,81.99,scattered clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
183,Bambanglipuro,ID,77.38,moderate rain,-7.95,110.2833,Puri Brata
184,Dubrovnik,HR,47.84,clear sky,42.6481,18.0922,Hotel Dubrovnik Palace
185,Bentiu,SS,83.77,scattered clouds,9.2333,29.8333,Mandela hôtel
186,Antofagasta,CL,71.22,scattered clouds,-23.65,-70.4,"Holiday Inn Express Antofagasta, an IHG Hotel"
187,Princeton,US,56.01,broken clouds,25.5384,-80.4089,American Best Inn
188,Lorengau,PG,80.55,overcast clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
189,Kupang,ID,79.38,broken clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
190,Ajdabiya,LY,56.34,scattered clouds,30.7554,20.2263,Almadina Hotel
191,Nishihara,JP,61.88,broken clouds,26.1842,127.7558,Minshuku Agaihama
192,Cervo,ES,53.19,clear sky,43.6702,-7.4101,Hotel Spa Galatea
193,Bexhill,AU,71.4,mist,-28.7667,153.35,Caress Care Counselling & Equine Assisted Learning
195,Pacific Grove,US,57.42,clear sky,36.6177,-121.9166,Lovers Point Inn
196,Kavieng,PG,81.18,light rain,-2.5744,150.7967,Nusa Island Retreat
197,Christchurch,NZ,60.91,overcast clouds,-43.5333,172.6333,The George
198,Surt,LY,59.34,broken clouds,31.2089,16.5887,الهادي ابوشعاله سرت
199,Ambo,PE,74.53,overcast clouds,-10.1308,-76.2047,La Loma Resort
200,Itarema,BR,83.37,overcast clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
201,Nelson Bay,AU,74.08,overcast clouds,-32.7167,152.15,Mantra Nelson Bay
202,Qunduz,AF,45.12,scattered clouds,36.729,68.857,Spin Zar cotton company
203,Baculin,PH,76.3,few clouds,7.4525,126.5842,Baculin Cove Beach Resort
204,Guangyuan,CN,40.46,overcast clouds,32.442,105.823,Guangyuan Poetry Hotel
205,Da Lat,VN,58.57,overcast clouds,11.9465,108.4419,Khách Sạn Dragon King I
206,Prince Rupert,CA,42.89,light rain,54.3161,-130.3201,Crest Hotel
207,Wairoa,NZ,59.56,clear sky,-39.0333,177.3667,Riverside Motor Camp
208,Port Hardy,CA,45.75,light rain,50.6996,-127.4199,Airport Inn-Port Hardy
209,Tarakan,ID,81.16,overcast clouds,3.3,117.6333,RedDoorz Syariah near Taman Berlabuh Tarakan
210,Rocha,UY,79.5,few clouds,-34.4833,-54.3333,Hotel Arrarte
211,Basco,PH,74.59,overcast clouds,20.4487,121.9702,Nathaniel's Lodge
212,Hagere Hiywet,ET,65.35,scattered clouds,8.9833,37.85,Hot Springs Resort
213,Mayumba,GA,79.75,overcast clouds,-3.432,10.6554,LIKWALE LODGE
214,Teguise,ES,62.82,haze,29.0605,-13.564,B&B La Casona de Nazaret
215,Moerai,PF,79.23,light rain,-22.4333,-151.3333,Le Manotel
216,Victoria,HK,64.26,overcast clouds,22.2855,114.1577,Mini Hotel Central
217,Asientos,MX,50.07,clear sky,22.2333,-102.1,Cabañas los cactus
218,Buala,SB,79.9,light rain,-8.145,159.5921,Maringe Lagoon Lodge
219,Ailigandi,PA,80.85,broken clouds,9.2333,-78.0167,Akwa Reef Lodge
220,Coahuayana,MX,80.08,clear sky,18.7333,-103.6833,El rranchito michuacan de ocampos
221,Arrifes,PT,61.23,few clouds,37.7667,-25.7,Hotel Ponta Delgada
222,Mahibadhoo,MV,81.95,broken clouds,3.7833,72.9667,Omadhoo Inn
223,Meulaboh,ID,78.4,overcast clouds,4.1363,96.1285,Kost Pria
224,Wewak,PG,78.67,overcast clouds,-3.5534,143.6268,In Wewak Boutique Hotel
225,Luanda,AO,82.4,broken clouds,-8.8368,13.2343,Hotel Fórum
226,Sao Felix Do Xingu,BR,74.95,overcast clouds,-6.6447,-51.995,Rio Xingu Camping
227,Salalah,OM,75.29,few clouds,17.0151,54.0924,"HAMDAN PLAZA HOTEL SALALAH, an HTG Hotel"
228,Bonthe,SL,83.86,scattered clouds,7.5264,-12.505,Bonthe Holiday Village
229,Bomet,KE,64.71,overcast clouds,-0.7813,35.3416,Mosop Annex club
230,Katobu,ID,76.32,overcast clouds,-4.9408,122.5276,La Ode Husein
231,Gat,IL,55.4,scattered clouds,31.61,34.7642,OlusHome
232,Bathsheba,BB,83.01,scattered clouds,13.2167,-59.5167,Atlantis Hotel
233,Fatehgarh,IN,54.18,clear sky,27.3667,79.6333,Rajputana Hotel
234,Port Angeles,US,40.69,clear sky,48.1181,-123.4307,Red Lion Hotel Port Angeles Harbor
235,Margate,GB,56.7,overcast clouds,51.3813,1.3862,Premier Inn Margate hotel
236,San Clemente,US,63.81,overcast clouds,33.427,-117.612,Casablanca Inn
237,Diffa,NE,76.89,scattered clouds,13.3154,12.6113,ProDAF/Diffa
238,Coquimbo,CL,69.53,broken clouds,-29.9533,-71.3436,Hostel Del Puerto
239,Saurimo,AO,72.48,moderate rain,-9.6608,20.3916,Hotel Kawissa Saurimo
240,Cerro Largo,BR,83.75,clear sky,-28.1486,-54.7381,Hotel Missões
241,Palia Kalan,IN,53.94,clear sky,28.45,80.5833,Hotel Sleep Inn
242,Ancud,CL,71.42,scattered clouds,-41.8697,-73.8203,Hotel Arena Gruesa
243,Ketchikan,US,44.58,moderate rain,55.3422,-131.6461,Snow's Cove Lodge
244,Shingu,JP,40.08,overcast clouds,33.7333,135.9833,Shingu UI Hotel
245,Dakar,SN,83.28,clear sky,14.6937,-17.4441,Redface Studios Meublés
246,Mount Gambier,AU,62.51,scattered clouds,-37.8333,140.7667,The Commodore
247,Sur,OM,72.36,clear sky,22.5667,59.5289,Sur Plaza Hotel
248,Itoman,JP,62.62,broken clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
249,Tabas,IR,49.53,clear sky,33.5959,56.9244,شرکت معماری مهراز شایگان آراد
251,Cockburn Town,TC,80.56,scattered clouds,21.4612,-71.1419,Osprey Beach Hotel
252,Vao,NC,78.94,overcast clouds,-22.6667,167.4833,Hotel Kou-Bugny
253,Banda Aceh,ID,79.25,few clouds,5.5577,95.3222,Sulthan Hotel International
254,Poum,NC,80.98,few clouds,-20.2333,164.0167,Gîte kajeon
255,Remanso,BR,70.56,moderate rain,-9.6179,-42.0831,Hotel Mangueira
256,Kruisfontein,ZA,76.89,clear sky,-34.0033,24.7314,Oyster Bay House Rental
257,Honiara,SB,78.04,overcast clouds,-9.4333,159.95,Heritage Park Hotel
258,Lasa,IT,52.68,scattered clouds,46.6166,10.7002,Pension Feldgärtenhof
259,Coihueco,CL,61.54,haze,-36.6167,-71.8333,Frutillares Centro Coihueco
260,Chicama,PE,68.54,broken clouds,-7.8447,-79.1469,Balihai Bungalows
261,Broken Hill,AU,76.71,overcast clouds,-31.95,141.4333,Royal Exchange Hotel
262,Taltal,CL,68.58,clear sky,-25.4,-70.4833,Residencial Karime
263,Buraydah,SA,63.05,clear sky,26.326,43.975,فندق راحة السلام
264,Xiongzhou,CN,41.65,light rain,25.1167,114.3,Xinhewan Business Hotel
266,La Romana,DO,82.76,few clouds,18.4273,-68.9728,Casa de Campo Resort and Villas
267,Mlowo,TZ,63.7,moderate rain,-9.0,32.9833,Mchacho Drinks & Guest house
268,Lahaina,US,71.6,clear sky,20.8783,-156.6825,Lahaina Shores Beach Resort
269,Alugan,PH,78.6,overcast clouds,12.2188,125.4808,JM Lodge
270,Dunedin,NZ,58.8,overcast clouds,-45.8742,170.5036,Scenic Hotel Southern Cross
271,Nouadhibou,MR,73.38,overcast clouds,20.931,-17.0347,El Medina
272,Veracruz,MX,64.87,overcast clouds,19.3333,-96.6667,El Carrizal
273,Balclutha,NZ,54.07,overcast clouds,-46.2339,169.75,Hotel South Otago
274,Brae,GB,40.91,broken clouds,60.3964,-1.353,Busta House Hotel
275,Hwange,ZW,74.1,light rain,-18.3693,26.5019,Hwange Colliery Guest House
276,Coihaique,CL,66.81,clear sky,-45.5752,-72.0662,Diego De Almagro Coyhaique
277,Sola,VU,79.47,broken clouds,-13.8833,167.55,Leumerus Bungalows
278,Sungaipenuh,ID,65.5,moderate rain,-2.0833,101.3833,penginapan citra alam
279,Samarai,PG,78.84,heavy intensity rain,-10.6167,150.6667,Nuli Sapi
280,Maldonado,UY,78.19,clear sky,-34.6667,-54.9167,La Cimarrona
281,Nara,JP,42.08,overcast clouds,34.6851,135.8049,Guesthouse Nara Komachi
282,Kendari,ID,76.46,overcast clouds,-3.945,122.4989,Hotel Wixel
283,Canaries,ES,63.39,haze,28.0,-15.5,Villa del Monte
284,Fare,PF,80.04,moderate rain,-16.7,-151.0167,Maitai Lapita Village Huahine
285,Kokstad,ZA,64.96,broken clouds,-30.5472,29.4241,Majestic Bed and Breakfast
286,Brisbane,AU,73.58,few clouds,-27.4679,153.0281,Royal On The Park Brisbane
288,Marostica,IT,51.24,scattered clouds,45.7468,11.6579,Albergo Due Mori
289,Mkushi,ZM,70.03,light rain,-13.6202,29.3939,Mkushi Police Club
291,Pandan,PH,77.22,broken clouds,14.0453,124.1694,Bonifacio Lodge
292,La Palma,US,63.18,broken clouds,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
293,Palmas De Monte Alto,BR,81.36,overcast clouds,-14.2672,-43.1619,RAVENA AUTO POSTO LTDA
294,Otane,NZ,62.38,clear sky,-39.8833,176.6333,Ludlow Farmstay
295,Calama,CL,70.29,clear sky,-22.4667,-68.9333,Diego De Almagro Calama
296,Vanimo,PG,76.98,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
297,Imbituba,BR,79.83,broken clouds,-28.24,-48.6703,Praia Hotel Imbituba
298,Millau,FR,46.0,clear sky,44.0833,2.9167,La Villa Des Raspes
299,Brownwood,US,53.55,clear sky,31.7093,-98.9912,La Quinta Inn & Suites by Wyndham Brownwood
300,Bereda,ES,57.88,clear sky,43.2686,-7.5406,Pazo de Verdes
